Actual_Qty_5	Set_Qty_5	Material_Type_5	Batch	Archive-opc-CUTTACK_TIMESTAMP_5	Archive-opc-CUTTACK_TIMESTAMP_EP_5	Furnace	Actual_Qty_9	Set_Qty_9	Material_Type_9	Archive-opc-CUTTACK_TIMESTAMP_9	Archive-opc-CUTTACK_TIMESTAMP_EP_9	Actual_Qty_2	Set_Qty_2	Material_Type_2	Archive-opc-CUTTACK_TIMESTAMP_2	Archive-opc-CUTTACK_TIMESTAMP_EP_2	Actual_Qty_10	Set_Qty_10	Material_Type_10	Archive-opc-CUTTACK_TIMESTAMP_10	Archive-opc-CUTTACK_TIMESTAMP_EP_10	Actual_Qty_6	Set_Qty_6	Material_Type_6	Archive-opc-CUTTACK_TIMESTAMP_6	Archive-opc-CUTTACK_TIMESTAMP_EP_6	Actual_Qty_3	Set_Qty_3	Material_Type_3	Archive-opc-CUTTACK_TIMESTAMP_3	Archive-opc-CUTTACK_TIMESTAMP_EP_3	Actual_Qty_7	Set_Qty_7	Material_Type_7	Archive-opc-CUTTACK_TIMESTAMP_7	Archive-opc-CUTTACK_TIMESTAMP_EP_7	Actual_Qty_4	Set_Qty_4	Material_Type_4	Archive-opc-CUTTACK_TIMESTAMP_4	Archive-opc-CUTTACK_TIMESTAMP_EP_4	Actual_Qty_8	Set_Qty_8	Material_Type_8	Archive-opc-CUTTACK_TIMESTAMP_8	Archive-opc-CUTTACK_TIMESTAMP_EP_8	Actual_Qty_11	Set_Qty_11	Material_Type_11	Archive-opc-CUTTACK_TIMESTAMP_11	Archive-opc-CUTTACK_TIMESTAMP_EP_11	Actual_Qty_12	Set_Qty_12	Material_Type_12	Archive-opc-CUTTACK_TIMESTAMP_12	Archive-opc-CUTTACK_TIMESTAMP_EP_12
60.01373291015625	60.0	U.L.P_COKE	151.0	2019-11-24 19:32:06	1574604126.0	FURNACE A	102.17440795898438	100.0	U.L.P_COKE	2019-11-24 19:32:06	1574604126.0	93.75142669677734	100.0	U.L.P_COKE	2019-11-24 19:32:06	1574604126.0	211.71893310546875	200.0	BRIQUTTE	2019-11-24 19:32:06	1574604126.0	106.38589477539062	103.0	QUARTZ	2019-11-24 19:32:06	1574604126.0	32.63905334472656	0.0	DOLAMITE	2019-11-22 20:11:22	1574433682.0	263.35546875	250.0	BRIQUTTE	2019-11-24 19:32:06	1574604126.0	0.6284523723308633	400.0	BRIQUTTE	2019-11-24 19:32:06	1574604126.0	96.9100341796875	100.0	FRIABLE(6-20mm)	2019-11-24 19:32:06	1574604126.0	242.25222778320312	250.0	FRIABLE(25mm)	2019-11-24 19:32:06	1574604126.0	49.4849853515625	0.0	MILL SCALE	2019-11-22 20:11:22	1574433682.0
58.96086120605469	60.0	U.L.P_COKE	152.0	2019-11-24 19:37:54	1574604474.0	FURNACE A	101.12153625488281	100.0	U.L.P_COKE	2019-11-24 19:37:54	1574604474.0	93.75142669677734	100.0	U.L.P_COKE	2019-11-24 19:37:54	1574604474.0	213.8246612548828	200.0	BRIQUTTE	2019-11-24 19:37:54	1574604474.0	111.6502685546875	103.0	QUARTZ	2019-11-24 19:37:54	1574604474.0	29.480438232421875	30.0	DOLAMITE	2019-11-23 23:35:23	1574532323.0	257.0382080078125	250.0	BRIQUTTE	2019-11-24 19:37:54	1574604474.0	0.6300589282861734	400.0	BRIQUTTE	2019-11-24 19:37:54	1574604474.0	100.06866455078125	100.0	FRIABLE(6-20mm)	2019-11-24 19:37:54	1574604474.0	239.0936279296875	250.0	FRIABLE(25mm)	2019-11-24 19:37:54	1574604474.0					
60.01373291015625	60.0	U.L.P_COKE	153.0	2019-11-24 19:42:52	1574604772.0	FURNACE A	102.17440795898438	100.0	U.L.P_COKE	2019-11-24 19:42:52	1574604772.0	93.75142669677734	100.0	U.L.P_COKE	2019-11-24 19:42:52	1574604772.0	209.61318969726562	200.0	BRIQUTTE	2019-11-24 19:42:52	1574604772.0	105.33302307128906	103.0	QUARTZ	2019-11-24 19:42:52	1574604772.0	25.268943786621094	0.0	DOLAMITE	2019-11-23 23:39:37	1574532577.0	258.09112548828125	250.0	BRIQUTTE	2019-11-24 19:42:52	1574604772.0	0.6316655773751622	400.0	BRIQUTTE	2019-11-24 19:42:52	1574604772.0	102.17437744140625	100.0	FRIABLE(6-20mm)	2019-11-24 19:42:52	1574604772.0	243.30508422851562	250.0	FRIABLE(25mm)	2019-11-24 19:42:52	1574604772.0					
60.01373291015625	60.0	U.L.P_COKE	154.0	2019-11-24 19:47:54	1574605074.0	FURNACE A	100.06866455078125	100.0	U.L.P_COKE	2019-11-24 19:47:54	1574605074.0	94.80430603027344	100.0	U.L.P_COKE	2019-11-24 19:47:54	1574605074.0	208.560302734375	200.0	BRIQUTTE	2019-11-24 19:47:54	1574605074.0	104.2801513671875	103.0	QUARTZ	2019-11-24 19:47:54	1574605074.0	26.321815490722656	0.0	DOLAMITE	2019-11-24 19:47:54	1574605074.0	270.7255859375	250.0	BRIQUTTE	2019-11-24 19:47:54	1574605074.0	0.6364852452410925	400.0	BRIQUTTE	2019-11-24 19:47:54	1574605074.0	87.43417358398438	100.0	FRIABLE(6-20mm)	2019-11-24 19:47:54	1574605074.0	245.41082763671875	250.0	FRIABLE(25mm)	2019-11-24 19:47:54	1574605074.0	50.53790283203125	30.0	MILL SCALE	2019-11-22 20:25:47	1574434547.0
62.119476318359375	60.0	U.L.P_COKE	155.0	2019-11-24 19:53:07	1574605387.0	FURNACE B	101.12153625488281	100.0	U.L.P_COKE	2019-11-24 19:53:07	1574605387.0	100.06866455078125	100.0	U.L.P_COKE	2019-11-24 19:53:07	1574605387.0	208.560302734375	200.0	BRIQUTTE	2019-11-24 19:53:07	1574605387.0	107.43878173828125	103.0	QUARTZ	2019-11-24 19:53:07	1574605387.0	24.21607208251953	24.0	DOLAMITE	2019-11-22 20:29:42	1574434782.0	262.30255126953125	250.0	BRIQUTTE	2019-11-24 19:53:07	1574605387.0	0.6332721333304723	400.0	BRIQUTTE	2019-11-24 19:53:07	1574605387.0	97.962890625	100.0	FRIABLE(6-20mm)	2019-11-24 19:53:07	1574605387.0	245.410888671875	250.0	FRIABLE(25mm)	2019-11-24 19:53:07	1574605387.0	42.1148681640625	30.0	MILL SCALE	2019-11-22 20:29:42	1574434782.0
60.01373291015625	60.0	U.L.P_COKE	156.0	2019-11-24 19:57:49	1574605669.0	FURNACE B	101.12153625488281	100.0	U.L.P_COKE	2019-11-24 19:57:49	1574605669.0	94.80430603027344	100.0	U.L.P_COKE	2019-11-24 19:57:49	1574605669.0	208.56031799316406	200.0	BRIQUTTE	2019-11-24 19:57:49	1574605669.0	103.22727966308594	103.0	QUARTZ	2019-11-24 19:57:49	1574605669.0						268.61981201171875	250.0	BRIQUTTE	2019-11-24 19:57:49	1574605669.0	0.6396984502853914	400.0	BRIQUTTE	2019-11-24 19:57:49	1574605669.0	95.857177734375	100.0	FRIABLE(6-20mm)	2019-11-24 19:57:49	1574605669.0	245.41085815429688	250.0	FRIABLE(25mm)	2019-11-24 19:57:49	1574605669.0					
60.01373291015625	60.0	U.L.P_COKE	157.0	2019-11-24 20:02:38	1574605958.0	FURNACE B	102.17440795898438	100.0	U.L.P_COKE	2019-11-24 20:02:38	1574605958.0	94.80430603027344	100.0	U.L.P_COKE	2019-11-24 20:02:38	1574605958.0	210.6660614013672	200.0	BRIQUTTE	2019-11-24 20:02:38	1574605958.0	103.22727966308594	103.0	QUARTZ	2019-11-24 20:02:38	1574605958.0	24.21607208251953	0.0	DOLAMITE	2019-11-24 20:02:38	1574605958.0	272.831298828125	250.0	BRIQUTTE	2019-11-24 20:02:38	1574605958.0	0.638091847763242	400.0	BRIQUTTE	2019-11-24 20:02:38	1574605958.0	86.38131713867188	100.0	FRIABLE(6-20mm)	2019-11-24 20:02:38	1574605958.0	244.35800170898438	250.0	FRIABLE(25mm)	2019-11-24 20:02:38	1574605958.0	42.11492919921875	30.0	MILL SCALE	2019-11-22 20:38:05	1574435285.0
58.96086120605469	60.0	U.L.P_COKE	158.0	2019-11-24 20:11:16	1574606476.0	FURNACE B	100.06866455078125	100.0	U.L.P_COKE	2019-11-24 20:11:16	1574606476.0	94.80430603027344	100.0	U.L.P_COKE	2019-11-24 20:11:16	1574606476.0	211.71893310546875	200.0	BRIQUTTE	2019-11-24 20:11:16	1574606476.0	105.33302307128906	103.0	QUARTZ	2019-11-24 20:11:16	1574606476.0						268.61981201171875	250.0	BRIQUTTE	2019-11-24 20:11:16	1574606476.0	0.6300589282861734	400.0	BRIQUTTE	2019-11-24 20:11:16	1574606476.0	91.64566040039062	100.0	FRIABLE(6-20mm)	2019-11-24 20:11:16	1574606476.0	242.25222778320312	250.0	FRIABLE(25mm)	2019-11-24 20:11:16	1574606476.0					
60.01373291015625	60.0	U.L.P_COKE	159.0	2019-11-24 20:16:30	1574606790.0	FURNACE B	102.17440795898438	100.0	U.L.P_COKE	2019-11-24 20:16:30	1574606790.0	95.857177734375	100.0	U.L.P_COKE	2019-11-24 20:16:30	1574606790.0	211.7189178466797	200.0	BRIQUTTE	2019-11-24 20:16:30	1574606790.0	104.2801513671875	100.0	QUARTZ	2019-11-24 20:16:30	1574606790.0						264.4083251953125	250.0	BRIQUTTE	2019-11-24 20:16:30	1574606790.0	0.6380918943300813	400.0	BRIQUTTE	2019-11-24 20:16:30	1574606790.0	91.64566040039062	100.0	FRIABLE(6-20mm)	2019-11-24 20:16:30	1574606790.0	243.30508422851562	250.0	FRIABLE(25mm)	2019-11-24 20:16:30	1574606790.0					
60.01373291015625	60.0	U.L.P_COKE	160.0	2019-11-24 20:21:50	1574607110.0	FURNACE B	101.12153625488281	100.0	U.L.P_COKE	2019-11-24 20:21:50	1574607110.0	100.06866455078125	100.0	U.L.P_COKE	2019-11-24 20:21:50	1574607110.0	210.6660614013672	200.0	BRIQUTTE	2019-11-24 20:21:50	1574607110.0	100.06866455078125	100.0	QUARTZ	2019-11-24 20:21:50	1574607110.0	29.480438232421875	30.0	DOLAMITE	2019-11-24 20:21:50	1574607110.0	265.461181640625	250.0	BRIQUTTE	2019-11-24 20:21:50	1574607110.0	0.6396984037185521	400.0	BRIQUTTE	2019-11-24 20:21:50	1574607110.0	103.22726440429688	100.0	FRIABLE(6-20mm)	2019-11-24 20:21:50	1574607110.0	243.30511474609375	250.0	FRIABLE(25mm)	2019-11-24 20:21:50	1574607110.0	43.167724609375	0.0	MILL SCALE	2019-11-22 20:51:24	1574436084.0
